"year","sex","cancer.type","measure","obs","suppress","obs_trend"
2009,1,"All cancers","ltr",0.617329866874286,0,NA
2009,1,"All cancers","Rates",724.910597032304,0,712.742275955219
2009,1,"Colorectal","Counts",1124,0,1098.47252747254
2009,1,"Colorectal","ltr",0.113434577226722,0,NA
2009,1,"Colorectal","Rates",91.1338136758634,0,87.0832941908107
2009,1,"Leukaemia","Counts",267,0,320.517371862237
2009,1,"Leukaemia","ltr",0.0239698293498768,0,NA
2009,1,"Leukaemia","Rates",21.292725902449,0,25.5140384031235
2009,1,"Lung","Counts",835,0,893.371861027055
2009,1,"Lung","ltr",0.0898361202221979,0,NA
2009,1,"Lung","Rates",67.2757246106693,0,71.9751297859704
2009,1,"Lymphoma","Counts",306,0,353.88166494797
2009,1,"Lymphoma","ltr",0.0314084181747013,0,NA
2009,1,"Lymphoma","Rates",24.783505992657,0,27.8490693039146
2009,1,"Melanoma","Counts",1224,0,1241.07483603663
2009,1,"Melanoma","ltr",0.107761917212995,0,NA
2009,1,"Melanoma","Rates",96.3295142140257,0,96.651859031002
2009,1,"Pancreatic","Counts",199,0,218.351648351651
2009,1,"Pancreatic","ltr",0.0214781344873149,0,NA
2009,1,"Pancreatic","Rates",15.933088266571,0,17.6339928628506
2009,1,"Prostate","Counts",2753,0,2643.73879960314
2009,1,"Prostate","ltr",0.254954510801088,0,NA
2009,1,"Prostate","Rates",210.328194781306,0,201.995619131057
2009,2,"All cancers","Counts",7037,0,6942.83184100139
2009,2,"All cancers","ltr",0.462976225734375,0,NA
2009,2,"All cancers","Rates",509.37462527763,0,502.618213508667
2009,2,"Breast (female)","Counts",1925,0,1909.42857142858
2009,2,"Breast (female)","ltr",0.143880156614405,0,NA
2009,2,"Breast (female)","Rates",139.906810552243,0,139.779207414529
2009,2,"Colorectal","Counts",912,0,902.175094599917
2009,2,"Colorectal","ltr",0.0865196773227058,0,NA
2009,2,"Colorectal","Rates",65.8172041025491,0,65.4102122031743
2009,2,"Leukaemia","Counts",147,0,204.165239555623
2009,2,"Leukaemia","ltr",0.0125440893667332,0,NA
2009,2,"Leukaemia","Rates",11.2018173320558,0,15.3290661932559
2009,2,"Lung","Counts",690,0,573.41451668385
2009,2,"Lung","ltr",0.0658379438244692,0,NA
2009,2,"Lung","Rates",50.1111594825364,0,41.2890625507609
2009,2,"Lymphoma","Counts",325,0,311.489508084533
2009,2,"Lymphoma","ltr",0.0278140931910609,0,NA
2009,2,"Lymphoma","Rates",24.311040958656,0,22.9456735730204
2009,2,"Melanoma","Counts",861,0,852.223861614241
2009,2,"Melanoma","ltr",0.066940957316822,0,NA
2009,2,"Melanoma","Rates",63.2212104484692,0,63.1556786820182
2009,2,"Pancreatic","Counts",161,0,200.686274509801
2009,2,"Pancreatic","ltr",0.0125339574315754,0,NA
2009,2,"Pancreatic","Rates",11.4546414585716,0,14.5533990444006
2009,3,"All cancers","Counts",16208,0,15985.0693153348
2009,3,"All cancers","ltr",0.542311803259237,0,NA
2009,3,"All cancers","Rates",608.601338124387,0,610.896816773564
2009,3,"Colorectal","Counts",2036,0,1998.63736263297
2009,3,"Colorectal","ltr",0.0994151687345948,0,NA
2009,3,"Colorectal","Rates",77.4825814034183,0,75.4667699131178
2009,3,"Leukaemia","Counts",414,0,527.52056455215
2009,3,"Leukaemia","ltr",0.0181891237687339,0,NA
2009,3,"Leukaemia","Rates",15.8636089580891,0,20.1048595746509
2009,3,"Lung","Counts",1525,0,1512.62589437221
2009,3,"Lung","ltr",0.0772908505346467,0,NA
2009,3,"Lung","Rates",57.456920275207,0,57.0788250711656
2009,3,"Lymphoma","Counts",631,0,665.371173033539
2009,3,"Lymphoma","ltr",0.0292527642154512,0,NA
2009,3,"Lymphoma","Rates",24.1952692915002,0,25.3219191036561
2009,3,"Melanoma","Counts",2085,0,2096.01818181819
2009,3,"Melanoma","ltr",0.0866615588136042,0,NA
2009,3,"Melanoma","Rates",78.7074426953844,0,79.0658647249536
2009,3,"Pancreatic","Counts",360,0,405.666666666664
2009,3,"Pancreatic","ltr",0.01687673718848,0,NA
2009,3,"Pancreatic","Rates",13.9216989535486,0,15.3974474744548
2010,1,"All cancers","Counts",9283,0,9459.51375037635
2010,1,"All cancers","ltr",0.607996091731163,0,NA
2010,1,"All cancers","Rates",708.940391444337,0,711.650495523119
2010,1,"Colorectal","Counts",1128,0,1117.04395604396
2010,1,"Colorectal","ltr",0.111744191055774,0,NA
2010,1,"Colorectal","Rates",86.8184807548144,0,85.8933201179979
2010,1,"Leukaemia","Counts",343,0,331.933264534822
2010,1,"Leukaemia","ltr",0.0327500790731348,0,NA
2010,1,"Leukaemia","Rates",27.1692225204758,0,25.5808795739774
2010,1,"Lung","Counts",991,0,913.597867218465
2010,1,"Lung","ltr",0.0972332216037838,0,NA
2010,1,"Lung","Rates",77.6376679578951,0,71.100178716166
2010,1,"Lymphoma","Counts",350,0,371.40178878669
2010,1,"Lymphoma","ltr",0.0329218831883042,0,NA
2010,1,"Lymphoma","Rates",26.86848975255,0,28.2639648984783
2010,1,"Melanoma","Counts",1259,0,1293.71375354966
2010,1,"Melanoma","ltr",0.111652662308092,0,NA
2010,1,"Melanoma","Rates",96.7349940295902,0,97.8335132911511
2010,1,"Pancreatic","Counts",272,0,229.252747252751
2010,1,"Pancreatic","ltr",0.0264541128931478,0,NA
2010,1,"Pancreatic","Rates",21.3837168023915,0,18.079707353243
2010,1,"Prostate","Counts",2657,0,2709.99597198522
2010,1,"Prostate","ltr",0.229422634207751,0,NA
2010,1,"Prostate","Rates",196.291521316646,0,200.301284792684
2010,2,"All cancers","Counts",7208,0,7182.6950988106
