"year","sex","cancer.type","measure","obs","suppress","obs_trend"
2008,1,"Lung","ltr",0.0964931284355393,0,NA
2008,1,"Lung","Rates",67.1020954770218,0,65.6859088946421
2008,1,"Lymphoma","Counts",205,0,145.634330925351
2008,1,"Lymphoma","ltr",0.0197001215073898,0,NA
2008,1,"Lymphoma","Rates",17.6400287821326,0,12.5554445692306
2008,1,"Melanoma","Counts",172,0,199.072727272882
2008,1,"Melanoma","ltr",0.0229692460912316,0,NA
2008,1,"Melanoma","Rates",14.5812861689986,0,16.5965288691679
2008,1,"Pancreatic","Counts",179,0,183.941567315328
2008,1,"Pancreatic","ltr",0.0164936280798086,0,NA
2008,1,"Pancreatic","Rates",14.8597022648447,0,14.5909580484224
2008,1,"Prostate","Counts",486,0,462.60474716202
2008,1,"Prostate","ltr",0.061960183137488,0,NA
2008,1,"Prostate","Rates",44.0347202934057,0,42.6658555157331
2008,2,"All cancers","Counts",2274,0,2297.78672171015
2008,2,"All cancers","ltr",0.199363708690187,0,NA
2008,2,"All cancers","Rates",163.725709264606,0,166.42219428094
2008,2,"Breast(female)","Counts",397,0,383.815657287324
2008,2,"Breast(female)","ltr",0.0342135960250444,0,NA
2008,2,"Breast(female)","Rates",28.6347966299665,0,28.1421309849459
2008,2,"Colorectal","Counts",336,0,325.772617820085
2008,2,"Colorectal","ltr",0.0320918773770891,0,NA
2008,2,"Colorectal","Rates",24.2495852374355,0,23.6688406262383
2008,2,"Leukaemia","Counts",131,0,117.660839160837
2008,2,"Leukaemia","ltr",0.0087503745670916,0,NA
2008,2,"Leukaemia","Rates",9.89785920495217,0,8.74845205317371
2008,2,"Lung","Counts",445,0,456.097731439795
2008,2,"Lung","ltr",0.0432535810207364,0,NA
2008,2,"Lung","Rates",32.8990376645809,0,34.0746205621658
2008,2,"Lymphoma","Counts",122,0,129.303061575623
2008,2,"Lymphoma","ltr",0.0109248499640547,0,NA
2008,2,"Lymphoma","Rates",8.86666153628772,0,9.57396215785198
2008,2,"Melanoma","Counts",170,0,125.132782937737
2008,2,"Melanoma","ltr",0.0116827021747605,0,NA
2008,2,"Melanoma","Rates",12.5918036778291,0,9.37745147249258
2008,2,"Pancreatic","Counts",150,0,184.571428571428
2008,2,"Pancreatic","ltr",0.0108269998048746,0,NA
2008,2,"Pancreatic","Rates",10.8179242173299,0,13.7356164940759
2008,3,"All cancers","Counts",5385,0,5462.5741314069
2008,3,"All cancers","ltr",0.257673193109248,0,NA
2008,3,"All cancers","Rates",210.050776420901,0,212.553217273013
2008,3,"Colorectal","Counts",741,0,758.74681802627
2008,3,"Colorectal","ltr",0.0396677562388114,0,NA
2008,3,"Colorectal","Rates",28.9593114311778,0,29.7594206631872
2008,3,"Leukaemia","Counts",301,0,278.399392706941
2008,3,"Leukaemia","ltr",0.0137413501507579,0,NA
2008,3,"Leukaemia","Rates",11.9014085212405,0,10.9675745210309
2008,3,"Lung","Counts",1242,0,1229.06088751403
2008,3,"Lung","ltr",0.0682502270965575,0,NA
2008,3,"Lung","Rates",48.5631990351222,0,49.2592017805687
2008,3,"Lymphoma","Counts",327,0,274.937392501617
2008,3,"Lymphoma","ltr",0.0152020266071135,0,NA
2008,3,"Lymphoma","Rates",12.774429655146,0,10.9263062906518
2008,3,"Melanoma","Counts",342,0,320.471059002973
2008,3,"Melanoma","ltr",0.0165420922640165,0,NA
2008,3,"Melanoma","Rates",13.4956777877663,0,12.7333478759947
2008,3,"Pancreatic","Counts",329,0,356.525641801617
2008,3,"Pancreatic","ltr",0.0134893866489912,0,NA
2008,3,"Pancreatic","Rates",12.5082908199265,0,14.0683058141826
2009,1,"All cancers","Counts",3198,0,3234.37151702957
2009,1,"All cancers","ltr",0.309265025631594,0,NA
2009,1,"All cancers","Rates",268.322825014576,0,269.297206505487
2009,1,"Colorectal","Counts",460,0,434.433436532687
2009,1,"Colorectal","ltr",0.0540332451532285,0,NA
2009,1,"Colorectal","Rates",37.8406132480283,0,35.8277163942037
2009,1,"Leukaemia","Counts",147,0,161.453388372984
2009,1,"Leukaemia","ltr",0.0163958922974118,0,NA
2009,1,"Leukaemia","Rates",12.2708533505362,0,13.5805147209618
2009,1,"Lung","Counts",814,0,783.682834537323
2009,1,"Lung","ltr",0.0896733224310552,0,NA
2009,1,"Lung","Rates",66.7524391559271,0,64.0953920514526
2009,1,"Lymphoma","Counts",113,0,148.054351565186
2009,1,"Lymphoma","ltr",0.00975554615606888,0,NA
2009,1,"Lymphoma","Rates",8.87340707694582,0,12.3788330973263
2009,1,"Melanoma","Counts",202,0,209.357575757597
2009,1,"Melanoma","ltr",0.0194653761630688,0,NA
2009,1,"Melanoma","Rates",16.5013609022058,0,16.9739435375099
2009,1,"Pancreatic","Counts",185,0,193.030630774209
2009,1,"Pancreatic","ltr",0.0158752885685417,0,NA
2009,1,"Pancreatic","Rates",14.9147308773386,0,14.7791497683997
2009,1,"Prostate","Counts",448,0,470.373581011349
2009,1,"Prostate","ltr",0.0516736813608509,0,NA
2009,1,"Prostate","Rates",39.7287418579616,0,42.9559793190328
2009,2,"All cancers","Counts",2320,0,2354.47196422749
2009,2,"All cancers","ltr",0.200969175314761,0,NA
2009,2,"All cancers","Rates",163.66043268556,0,165.233228008108
2009,2,"Breast(female)","Counts",340,0,389.848225625156
2009,2,"Breast(female)","ltr",0.0245865126152268,0,NA
2009,2,"Breast(female)","Rates",24.0583844276842,0,27.7175274853263
2009,2,"Colorectal","Counts",326,0,330.86446508514
2009,2,"Colorectal","ltr",0.0308281494091235,0,NA
2009,2,"Colorectal","Rates",23.4478994451761,0,23.343805788297
2009,2,"Leukaemia","Counts",146,0,122.996503496501
